,시간봉,달러지수,유가,AMD,NVDA,gal_긍정,gal_부정,gal_합계,twt_긍정,twt_부정,twt_합계,dec_긍정,dec_부정,dec_합계
2021-02-23 05:00:00,61469000,90.16999799999999,63.110001,84.739998,565.679993,11,10,21,0,0,0,0,0,0
2021-02-23 06:00:00,63198000,90.16999799999999,63.110001,84.739998,565.679993,3,6,9,0,0,0,0,0,0
2021-02-23 07:00:00,61948000,90.16999799999999,63.110001,84.739998,565.679993,7,6,13,1,3,4,0,0,0
2021-02-23 08:00:00,61712000,90.16999799999999,63.110001,84.739998,565.679993,14,9,23,4,3,7,0,0,0
2021-02-23 09:00:00,60503000,90.16999799999999,63.110001,84.739998,565.679993,16,24,40,3,5,8,0,0,0
2021-02-23 10:00:00,58343000,90.16999799999999,63.110001,84.739998,565.679993,18,31,49,4,1,5,0,0,0
2021-02-23 11:00:00,56840000,90.16999799999999,63.110001,84.739998,565.679993,33,73,106,0,3,3,1,1,2
2021-02-23 12:00:00,57778000,90.16999799999999,63.110001,84.739998,565.679993,59,81,140,1,3,4,0,0,0
2021-02-23 13:00:00,56800000,90.16999799999999,63.110001,84.739998,565.679993,41,67,108,1,1,2,0,0,0
2021-02-23 14:00:00,56000000,90.16999799999999,63.110001,84.739998,565.679993,95,161,256,5,3,8,0,0,0
2021-02-23 15:00:00,55695000,90.16999799999999,63.110001,84.739998,565.679993,47,84,131,1,0,1,1,0,1
2021-02-23 16:00:00,55930000,90.16999799999999,63.110001,84.739998,565.679993,54,75,129,2,1,3,0,0,0
2021-02-23 17:00:00,51000000,90.16999799999999,63.110001,84.739998,565.679993,107,157,264,5,2,7,0,0,0
2021-02-23 18:00:00,53905000,90.16999799999999,63.110001,84.739998,565.679993,88,165,253,2,5,7,0,0,0
2021-02-23 19:00:00,53167000,90.16999799999999,63.110001,84.739998,565.679993,41,77,118,3,2,5,0,0,0
2021-02-23 20:00:00,52029000,90.16999799999999,63.110001,84.739998,565.679993,61,112,173,2,6,8,0,0,0
2021-02-23 21:00:00,54164000,90.16999799999999,63.110001,84.739998,565.679993,66,96,162,1,4,5,0,0,0
2021-02-23 22:00:00,54374000,90.16999799999999,63.110001,84.739998,565.679993,35,59,94,1,6,7,0,0,0
2021-02-23 23:00:00,52556000,90.16999799999999,63.110001,84.739998,565.679993,34,50,84,6,10,16,0,0,0
2021-02-24 00:00:00,54775000,90.18,64.66999799999999,86.940002,579.960022,49,83,132,0,1,1,0,0,0
2021-02-24 01:00:00,53414000,90.18,64.66999799999999,86.940002,579.960022,31,68,99,2,2,4,0,0,0
2021-02-24 02:00:00,53257000,90.18,64.66999799999999,86.940002,579.960022,18,23,41,3,1,4,0,0,0
2021-02-24 03:00:00,53052000,90.18,64.66999799999999,86.940002,579.960022,9,15,24,3,1,4,0,0,0
2021-02-24 04:00:00,51990000,90.18,64.66999799999999,86.940002,579.960022,10,20,30,1,0,1,0,0,0
2021-02-24 05:00:00,54283000,90.18,64.66999799999999,86.940002,579.960022,18,18,36,0,0,0,0,0,0
2021-02-24 06:00:00,54231000,90.18,64.66999799999999,86.940002,579.960022,16,15,31,0,0,0,0,0,0
2021-02-24 07:00:00,54807000,90.18,64.66999799999999,86.940002,579.960022,13,19,32,0,0,0,0,0,0
2021-02-24 08:00:00,55088000,90.18,64.66999799999999,86.940002,579.960022,9,15,24,0,0,0,0,0,0
2021-02-24 09:00:00,54746000,90.18,64.66999799999999,86.940002,579.960022,18,27,45,3,3,6,0,0,0
2021-02-24 10:00:00,57087000,90.18,64.66999799999999,86.940002,579.960022,21,28,49,2,1,3,0,0,0
2021-02-24 11:00:00,56898000,90.18,64.66999799999999,86.940002,579.960022,15,26,41,0,0,0,0,0,0
2021-02-24 12:00:00,57449000,90.18,64.66999799999999,86.940002,579.960022,13,27,40,3,2,5,0,0,0
2021-02-24 13:00:00,57201000,90.18,64.66999799999999,86.940002,579.960022,21,21,42,1,3,4,1,1,2
2021-02-24 14:00:00,56265000,90.18,64.66999799999999,86.940002,579.960022,26,29,55,2,1,3,0,0,0
2021-02-24 15:00:00,56139000,90.18,64.66999799999999,86.940002,579.960022,14,24,38,4,1,5,0,0,0
2021-02-24 16:00:00,56161000,90.18,64.66999799999999,86.940002,579.960022,24,16,40,1,2,3,2,0,2
2021-02-24 17:00:00,56416000,90.18,64.66999799999999,86.940002,579.960022,19,21,40,1,0,1,0,0,0
2021-02-24 18:00:00,56801000,90.18,64.66999799999999,86.940002,579.960022,17,17,34,3,5,8,0,0,0
2021-02-24 19:00:00,56250000,90.18,64.66999799999999,86.940002,579.960022,19,16,35,5,0,5,0,0,0
2021-02-24 20:00:00,56402000,90.18,64.66999799999999,86.940002,579.960022,14,22,36,0,0,0,0,0,0
2021-02-24 21:00:00,56750000,90.18,64.66999799999999,86.940002,579.960022,5,10,15,4,1,5,0,0,0
2021-02-24 22:00:00,55464000,90.18,64.66999799999999,86.940002,579.960022,9,38,47,3,2,5,0,0,0
2021-02-24 23:00:00,55331000,90.18,64.66999799999999,86.940002,579.960022,11,20,31,0,0,0,0,0,0
2021-02-25 00:00:00,55959000,90.129997,64.800003,82.41999799999999,532.299988,26,21,47,8,2,10,0,0,0
2021-02-25 01:00:00,55435000,90.129997,64.800003,82.41999799999999,532.299988,16,21,37,1,0,1,0,0,0
2021-02-25 02:00:00,56008000,90.129997,64.800003,82.41999799999999,532.299988,8,5,13,0,0,0,0,0,0
2021-02-25 03:00:00,55683000,90.129997,64.800003,82.41999799999999,532.299988,6,1,7,0,0,0,0,0,0
2021-02-25 04:00:00,55186000,90.129997,64.800003,82.41999799999999,532.299988,5,7,12,0,0,0,0,0,0
2021-02-25 05:00:00,55485000,90.129997,64.800003,82.41999799999999,532.299988,3,6,9,0,0,0,0,0,0
2021-02-25 06:00:00,55164000,90.129997,64.800003,82.41999799999999,532.299988,5,2,7,0,0,0,0,0,0
2021-02-25 07:00:00,55729000,90.129997,64.800003,82.41999799999999,532.299988,8,11,19,0,1,1,0,0,0
2021-02-25 08:00:00,56522000,90.129997,64.800003,82.41999799999999,532.299988,8,9,17,2,4,6,0,0,0
2021-02-25 09:00:00,57150000,90.129997,64.800003,82.41999799999999,532.299988,15,8,23,1,2,3,0,0,0
2021-02-25 10:00:00,57359000,90.129997,64.800003,82.41999799999999,532.299988,12,13,25,0,0,0,0,0,0
2021-02-25 11:00:00,57330000,90.129997,64.800003,82.41999799999999,532.299988,12,11,23,0,1,1,0,0,0
2021-02-25 12:00:00,56956000,90.129997,64.800003,82.41999799999999,532.299988,17,23,40,4,2,6,0,0,0
2021-02-25 13:00:00,56233000,90.129997,64.800003,82.41999799999999,532.299988,13,25,38,1,1,2,2,0,2
2021-02-25 14:00:00,56944000,90.129997,64.800003,82.41999799999999,532.299988,10,8,18,3,6,9,0,0,0
2021-02-25 15:00:00,57113000,90.129997,64.800003,82.41999799999999,532.299988,7,12,19,0,0,0,0,0,0
2021-02-25 16:00:00,56994000,90.129997,64.800003,82.41999799999999,532.299988,7,10,17,1,1,2,1,0,1
2021-02-25 17:00:00,56273000,90.129997,64.800003,82.41999799999999,532.299988,20,17,37,7,1,8,1,0,1
2021-02-25 18:00:00,55615000,90.129997,64.800003,82.41999799999999,532.299988,30,34,64,0,0,0,0,0,0
2021-02-25 19:00:00,56116000,90.129997,64.800003,82.41999799999999,532.299988,19,15,34,2,3,5,0,0,0
2021-02-25 20:00:00,56798000,90.129997,64.800003,82.41999799999999,532.299988,12,7,19,1,1,2,0,0,0
2021-02-25 21:00:00,57792000,90.129997,64.800003,82.41999799999999,532.299988,15,15,30,2,1,3,0,0,0
2021-02-25 22:00:00,57960000,90.129997,64.800003,82.41999799999999,532.299988,17,11,28,2,0,2,0,0,0
2021-02-25 23:00:00,57468000,90.129997,64.800003,82.41999799999999,532.299988,12,9,21,0,0,0,0,0,0
2021-02-26 00:00:00,57291000,90.93,62.740002,84.510002,548.580017,8,9,17,1,3,4,1,0,1
2021-02-26 01:00:00,57251000,90.93,62.740002,84.510002,548.580017,15,11,26,3,0,3,0,0,0
2021-02-26 02:00:00,56369000,90.93,62.740002,84.510002,548.580017,14,12,26,0,1,1,0,0,0
2021-02-26 03:00:00,56429000,90.93,62.740002,84.510002,548.580017,9,6,15,1,0,1,0,0,0
2021-02-26 04:00:00,56416000,90.93,62.740002,84.510002,548.580017,1,1,2,0,1,1,0,0,0
2021-02-26 05:00:00,56192000,90.93,62.740002,84.510002,548.580017,4,2,6,0,0,0,0,0,0
2021-02-26 06:00:00,55274000,90.93,62.740002,84.510002,548.580017,0,6,6,0,0,0,0,0,0
2021-02-26 07:00:00,55539000,90.93,62.740002,84.510002,548.580017,5,8,13,0,1,1,0,0,0
2021-02-26 08:00:00,53929000,90.93,62.740002,84.510002,548.580017,3,20,23,0,0,0,0,0,0
2021-02-26 09:00:00,53807000,90.93,62.740002,84.510002,548.580017,15,25,40,0,0,0,0,0,0
2021-02-26 10:00:00,53670000,90.93,62.740002,84.510002,548.580017,13,8,21,0,0,0,0,0,0
2021-02-26 11:00:00,54764000,90.93,62.740002,84.510002,548.580017,10,11,21,0,0,0,0,0,0
2021-02-26 12:00:00,54440000,90.93,62.740002,84.510002,548.580017,8,12,20,2,1,3,0,0,0
2021-02-26 13:00:00,54018000,90.93,62.740002,84.510002,548.580017,9,11,20,1,2,3,1,0,1
2021-02-26 14:00:00,52900000,90.93,62.740002,84.510002,548.580017,13,30,43,2,3,5,1,0,1
2021-02-26 15:00:00,53330000,90.93,62.740002,84.510002,548.580017,16,40,56,1,0,1,0,0,0
2021-02-26 16:00:00,51940000,90.93,62.740002,84.510002,548.580017,20,43,63,2,3,5,1,0,1
2021-02-26 17:00:00,52840000,90.93,62.740002,84.510002,548.580017,22,14,36,1,1,2,2,0,2
2021-02-26 18:00:00,53658000,90.93,62.740002,84.510002,548.580017,6,16,22,2,0,2,1,0,1
2021-02-26 19:00:00,53920000,90.93,62.740002,84.510002,548.580017,10,25,35,3,1,4,1,0,1
2021-02-26 20:00:00,53488000,90.93,62.740002,84.510002,548.580017,12,28,40,0,0,0,0,0,0
2021-02-26 21:00:00,53823000,90.93,62.740002,84.510002,548.580017,14,22,36,0,0,0,0,0,0
2021-02-26 22:00:00,53085000,90.93,62.740002,84.510002,548.580017,32,29,61,0,0,0,0,0,0
2021-02-26 23:00:00,53672000,90.93,62.740002,84.510002,548.580017,36,59,95,0,2,2,0,0,0
2021-02-27 00:00:00,54383000,90.93,62.740002,84.510002,548.580017,11,20,31,2,1,3,0,0,0
2021-02-27 01:00:00,54833000,90.93,62.740002,84.510002,548.580017,4,9,13,0,1,1,0,0,0
2021-02-27 02:00:00,54314000,90.93,62.740002,84.510002,548.580017,3,9,12,2,1,3,0,0,0
2021-02-27 03:00:00,53964000,90.93,62.740002,84.510002,548.580017,4,1,5,1,1,2,0,0,0
2021-02-27 04:00:00,53736000,90.93,62.740002,84.510002,548.580017,3,6,9,0,0,0,0,0,0
2021-02-27 05:00:00,53282000,90.93,62.740002,84.510002,548.580017,1,1,2,0,0,0,0,0,0
2021-02-27 06:00:00,52860000,90.93,62.740002,84.510002,548.580017,4,7,11,0,0,0,0,0,0
2021-02-27 07:00:00,52589000,90.93,62.740002,84.510002,548.580017,4,5,9,0,0,0,0,0,0
2021-02-27 08:00:00,53591000,90.93,62.740002,84.510002,548.580017,4,6,10,0,0,0,0,0,0
2021-02-27 09:00:00,54602000,90.93,62.740002,84.510002,548.580017,4,4,8,0,0,0,0,0,0
2021-02-27 10:00:00,54716000,90.93,62.740002,84.510002,548.580017,13,19,32,0,0,0,0,0,0
2021-02-27 11:00:00,54199000,90.93,62.740002,84.510002,548.580017,8,11,19,0,1,1,0,0,0
2021-02-27 12:00:00,54300000,90.93,62.740002,84.510002,548.580017,13,9,22,1,0,1,0,0,0
2021-02-27 13:00:00,54468000,90.93,62.740002,84.510002,548.580017,7,6,13,2,2,4,0,0,0
2021-02-27 14:00:00,54612000,90.93,62.740002,84.510002,548.580017,10,16,26,1,2,3,0,0,0
2021-02-27 15:00:00,54560000,90.93,62.740002,84.510002,548.580017,9,12,21,0,0,0,0,0,0
2021-02-27 16:00:00,54200000,90.93,62.740002,84.510002,548.580017,10,6,16,2,1,3,0,0,0
2021-02-27 17:00:00,53608000,90.93,62.740002,84.510002,548.580017,6,15,21,1,2,3,0,0,0
2021-02-27 18:00:00,53969000,90.93,62.740002,84.510002,548.580017,14,18,32,1,0,1,0,0,0
2021-02-27 19:00:00,54041000,90.93,62.740002,84.510002,548.580017,8,4,12,0,0,0,0,0,0
2021-02-27 20:00:00,54400000,90.93,62.740002,84.510002,548.580017,5,8,13,0,0,0,0,0,0
2021-02-27 21:00:00,54480000,90.93,62.740002,84.510002,548.580017,6,6,12,0,0,0,0,0,0
2021-02-27 22:00:00,54307000,90.93,62.740002,84.510002,548.580017,10,7,17,0,0,0,0,0,0
2021-02-27 23:00:00,54016000,90.93,62.740002,84.510002,548.580017,10,8,18,0,1,1,0,0,0
2021-02-28 00:00:00,53638000,90.93,62.740002,84.510002,548.580017,16,38,54,2,2,4,0,0,0
2021-02-28 01:00:00,53898000,90.93,62.740002,84.510002,548.580017,11,5,16,0,0,0,0,0,0
2021-02-28 02:00:00,54045000,90.93,62.740002,84.510002,548.580017,7,3,10,0,0,0,0,0,0
2021-02-28 03:00:00,54118000,90.93,62.740002,84.510002,548.580017,3,7,10,0,0,0,0,0,0
2021-02-28 04:00:00,54210000,90.93,62.740002,84.510002,548.580017,2,2,4,0,0,0,0,0,0
2021-02-28 05:00:00,53918000,90.93,62.740002,84.510002,548.580017,5,4,9,1,0,1,0,0,0
2021-02-28 06:00:00,53766000,90.93,62.740002,84.510002,548.580017,2,12,14,1,0,1,0,0,0
2021-02-28 07:00:00,53118000,90.93,62.740002,84.510002,548.580017,3,12,15,0,0,0,0,0,0
2021-02-28 08:00:00,53447000,90.93,62.740002,84.510002,548.580017,6,11,17,2,2,4,0,0,0
2021-02-28 09:00:00,53622000,90.93,62.740002,84.510002,548.580017,1,6,7,0,0,0,0,0,0
2021-02-28 10:00:00,53573000,90.93,62.740002,84.510002,548.580017,4,15,19,1,2,3,0,0,0
2021-02-28 11:00:00,52470000,90.93,62.740002,84.510002,548.580017,17,40,57,2,2,4,0,0,0
2021-02-28 12:00:00,51501000,90.93,62.740002,84.510002,548.580017,39,63,102,1,0,1,0,0,0
2021-02-28 13:00:00,51786000,90.93,62.740002,84.510002,548.580017,15,46,61,1,2,3,0,0,0
2021-02-28 14:00:00,52440000,90.93,62.740002,84.510002,548.580017,12,21,33,0,0,0,0,0,0
2021-02-28 15:00:00,51872000,90.93,62.740002,84.510002,548.580017,18,39,57,0,0,0,0,0,0
2021-02-28 16:00:00,51552000,90.93,62.740002,84.510002,548.580017,21,25,46,0,3,3,0,0,0
2021-02-28 17:00:00,51885000,90.93,62.740002,84.510002,548.580017,21,24,45,0,1,1,0,0,0
2021-02-28 18:00:00,52393000,90.93,62.740002,84.510002,548.580017,13,6,19,3,1,4,0,0,0
2021-02-28 19:00:00,52383000,90.93,62.740002,84.510002,548.580017,12,29,41,0,1,1,0,0,0
2021-02-28 20:00:00,52419000,90.93,62.740002,84.510002,548.580017,6,16,22,0,1,1,0,0,0
2021-02-28 21:00:00,51742000,90.93,62.740002,84.510002,548.580017,11,17,28,1,0,1,0,0,0
2021-02-28 22:00:00,51065000,90.93,62.740002,84.510002,548.580017,18,39,57,0,1,1,0,0,0
2021-02-28 23:00:00,51403000,90.93,62.740002,84.510002,548.580017,38,64,102,5,4,9,0,0,0
2021-03-01 00:00:00,49786000,91.040001,61.93,86.389999,553.669983,28,59,87,0,0,0,0,0,0
2021-03-01 01:00:00,49949000,91.040001,61.93,86.389999,553.669983,41,40,81,0,0,0,0,0,0
2021-03-01 02:00:00,49553000,91.040001,61.93,86.389999,553.669983,19,28,47,1,0,1,0,0,0
2021-03-01 03:00:00,49931000,91.040001,61.93,86.389999,553.669983,13,36,49,0,0,0,0,0,0
2021-03-01 04:00:00,50859000,91.040001,61.93,86.389999,553.669983,4,7,11,0,1,1,0,0,0
2021-03-01 05:00:00,51389000,91.040001,61.93,86.389999,553.669983,7,14,21,0,0,0,0,0,0
2021-03-01 06:00:00,51761000,91.040001,61.93,86.389999,553.669983,4,7,11,0,1,1,0,0,0
2021-03-01 07:00:00,51721000,91.040001,61.93,86.389999,553.669983,6,5,11,0,0,0,0,0,0
2021-03-01 08:00:00,51798000,91.040001,61.93,86.389999,553.669983,8,6,14,0,0,0,0,0,0
2021-03-01 09:00:00,53061000,91.040001,61.93,86.389999,553.669983,14,7,21,1,1,2,0,0,0
2021-03-01 10:00:00,52998000,91.040001,61.93,86.389999,553.669983,11,6,17,1,1,2,0,0,0
2021-03-01 11:00:00,53200000,91.040001,61.93,86.389999,553.669983,10,11,21,2,0,2,0,0,0
2021-03-01 12:00:00,52977000,91.040001,61.93,86.389999,553.669983,12,10,22,1,0,1,0,0,0
2021-03-01 13:00:00,52844000,91.040001,61.93,86.389999,553.669983,17,16,33,0,0,0,0,0,0
2021-03-01 14:00:00,52657000,91.040001,61.93,86.389999,553.669983,10,14,24,0,0,0,1,0,1
2021-03-01 15:00:00,52207000,91.040001,61.93,86.389999,553.669983,4,18,22,0,2,2,0,0,0
2021-03-01 16:00:00,52678000,91.040001,61.93,86.389999,553.669983,13,8,21,2,1,3,0,0,0
2021-03-01 17:00:00,53355000,91.040001,61.93,86.389999,553.669983,16,13,29,2,2,4,0,0,0
2021-03-01 18:00:00,53707000,91.040001,61.93,86.389999,553.669983,12,9,21,1,1,2,0,0,0
2021-03-01 19:00:00,54060000,91.040001,61.93,86.389999,553.669983,11,11,22,0,0,0,0,0,0
2021-03-01 20:00:00,54014000,91.040001,61.93,86.389999,553.669983,6,11,17,0,0,0,0,0,0
2021-03-01 21:00:00,54099000,91.040001,61.93,86.389999,553.669983,16,9,25,1,2,3,0,0,0
2021-03-01 22:00:00,54150000,91.040001,61.93,86.389999,553.669983,16,16,32,1,1,2,0,0,0
2021-03-01 23:00:00,54363000,91.040001,61.93,86.389999,553.669983,12,7,19,1,0,1,0,0,0
2021-03-02 00:00:00,55394000,90.790001,61.040001,84.129997,536.25,18,11,29,0,1,1,0,0,0
2021-03-02 01:00:00,55341000,90.790001,61.040001,84.129997,536.25,9,13,22,2,0,2,0,0,0
2021-03-02 02:00:00,54955000,90.790001,61.040001,84.129997,536.25,9,8,17,1,0,1,0,0,0
2021-03-02 03:00:00,54775000,90.790001,61.040001,84.129997,536.25,4,4,8,0,0,0,0,0,0
2021-03-02 04:00:00,54621000,90.790001,61.040001,84.129997,536.25,3,9,12,1,0,1,0,0,0
2021-03-02 05:00:00,55014000,90.790001,61.040001,84.129997,536.25,0,3,3,0,0,0,0,0,0
2021-03-02 06:00:00,55295000,90.790001,61.040001,84.129997,536.25,2,1,3,1,0,1,0,0,0
2021-03-02 07:00:00,55754000,90.790001,61.040001,84.129997,536.25,3,3,6,0,0,0,1,0,1
2021-03-02 08:00:00,56374000,90.790001,61.040001,84.129997,536.25,11,9,20,0,0,0,0,0,0
2021-03-02 09:00:00,55846000,90.790001,61.040001,84.129997,536.25,11,16,27,0,0,0,0,0,0
2021-03-02 10:00:00,56101000,90.790001,61.040001,84.129997,536.25,9,30,39,3,3,6,0,0,0
2021-03-02 11:00:00,55905000,90.790001,61.040001,84.129997,536.25,7,14,21,0,1,1,0,0,0
2021-03-02 12:00:00,55528000,90.790001,61.040001,84.129997,536.25,6,7,13,0,0,0,1,0,1
2021-03-02 13:00:00,55599000,90.790001,61.040001,84.129997,536.25,7,15,22,3,2,5,0,0,0
2021-03-02 14:00:00,55294000,90.790001,61.040001,84.129997,536.25,6,9,15,3,2,5,0,0,0
2021-03-02 15:00:00,55438000,90.790001,61.040001,84.129997,536.25,6,7,13,0,0,0,1,0,1
2021-03-02 16:00:00,55259000,90.790001,61.040001,84.129997,536.25,7,13,20,0,0,0,0,0,0
2021-03-02 17:00:00,55601000,90.790001,61.040001,84.129997,536.25,5,15,20,2,5,7,0,0,0
2021-03-02 18:00:00,55861000,90.790001,61.040001,84.129997,536.25,3,7,10,0,1,1,0,0,0
2021-03-02 19:00:00,55531000,90.790001,61.040001,84.129997,536.25,10,7,17,0,0,0,0,0,0
2021-03-02 20:00:00,55576000,90.790001,61.040001,84.129997,536.25,3,10,13,0,0,0,0,0,0
2021-03-02 21:00:00,55634000,90.790001,61.040001,84.129997,536.25,10,7,17,6,6,12,0,0,0
2021-03-02 22:00:00,55676000,90.790001,61.040001,84.129997,536.25,4,11,15,0,0,0,0,0,0
2021-03-02 23:00:00,55600000,90.790001,61.040001,84.129997,536.25,5,9,14,0,4,4,0,0,0
2021-03-03 00:00:00,55241000,90.949997,62.52,80.860001,512.1900019999999,8,7,15,2,1,3,0,0,0
2021-03-03 01:00:00,54460000,90.949997,62.52,80.860001,512.1900019999999,5,10,15,2,0,2,0,0,0
2021-03-03 02:00:00,54916000,90.949997,62.52,80.860001,512.1900019999999,6,11,17,1,1,2,0,0,0
2021-03-03 03:00:00,54794000,90.949997,62.52,80.860001,512.1900019999999,5,9,14,0,0,0,0,0,0
2021-03-03 04:00:00,54611000,90.949997,62.52,80.860001,512.1900019999999,0,11,11,0,1,1,0,0,0
2021-03-03 05:00:00,54836000,90.949997,62.52,80.860001,512.1900019999999,5,1,6,0,0,0,0,0,0
2021-03-03 06:00:00,54901000,90.949997,62.52,80.860001,512.1900019999999,3,1,4,0,0,0,0,0,0
2021-03-03 07:00:00,55360000,90.949997,62.52,80.860001,512.1900019999999,2,5,7,0,0,0,0,0,0
2021-03-03 08:00:00,55989000,90.949997,62.52,80.860001,512.1900019999999,1,2,3,0,0,0,0,0,0
2021-03-03 09:00:00,55846000,90.949997,62.52,80.860001,512.1900019999999,5,5,10,0,0,0,2,0,2
2021-03-03 10:00:00,55998000,90.949997,62.52,80.860001,512.1900019999999,2,2,4,5,2,7,1,0,1
2021-03-03 11:00:00,55826000,90.949997,62.52,80.860001,512.1900019999999,4,7,11,2,1,3,0,0,0
2021-03-03 12:00:00,55825000,90.949997,62.52,80.860001,512.1900019999999,6,3,9,0,0,0,0,0,0
2021-03-03 13:00:00,56075000,90.949997,62.52,80.860001,512.1900019999999,12,8,20,0,0,0,0,1,1
2021-03-03 14:00:00,56011000,90.949997,62.52,80.860001,512.1900019999999,15,6,21,0,0,0,1,0,1
2021-03-03 15:00:00,56184000,90.949997,62.52,80.860001,512.1900019999999,15,11,26,1,3,4,0,0,0
2021-03-03 16:00:00,56411000,90.949997,62.52,80.860001,512.1900019999999,7,16,23,1,1,2,0,0,0
2021-03-03 17:00:00,57480000,90.949997,62.52,80.860001,512.1900019999999,14,11,25,4,0,4,1,1,2
2021-03-03 18:00:00,58094000,90.949997,62.52,80.860001,512.1900019999999,13,16,29,0,0,0,0,0,0
2021-03-03 19:00:00,58119000,90.949997,62.52,80.860001,512.1900019999999,14,15,29,0,0,0,0,0,0
2021-03-03 20:00:00,58201000,90.949997,62.52,80.860001,512.1900019999999,7,9,16,1,0,1,0,0,0
2021-03-03 21:00:00,59324000,90.949997,62.52,80.860001,512.1900019999999,20,14,34,7,0,7,0,0,0
2021-03-03 22:00:00,58250000,90.949997,62.52,80.860001,512.1900019999999,10,12,22,0,0,0,0,0,0
2021-03-03 23:00:00,57669000,90.949997,62.52,80.860001,512.1900019999999,11,13,24,0,0,0,0,0,0
2021-03-04 00:00:00,57385000,91.629997,65.089996,77.75,494.8099980000001,4,3,7,4,0,4,0,0,0
2021-03-04 01:00:00,57931000,91.629997,65.089996,77.75,494.8099980000001,6,3,9,2,1,3,0,0,0
2021-03-04 02:00:00,58094000,91.629997,65.089996,77.75,494.8099980000001,2,3,5,3,1,4,0,0,0
2021-03-04 03:00:00,58003000,91.629997,65.089996,77.75,494.8099980000001,2,7,9,0,0,0,0,0,0
2021-03-04 04:00:00,57828000,91.629997,65.089996,77.75,494.8099980000001,1,2,3,0,0,0,0,0,0
2021-03-04 05:00:00,57701000,91.629997,65.089996,77.75,494.8099980000001,2,3,5,0,0,0,0,0,0
2021-03-04 06:00:00,58132000,91.629997,65.089996,77.75,494.8099980000001,1,1,2,0,0,0,0,0,0
2021-03-04 07:00:00,57921000,91.629997,65.089996,77.75,494.8099980000001,2,6,8,0,0,0,0,0,0
2021-03-04 08:00:00,57794000,91.629997,65.089996,77.75,494.8099980000001,3,4,7,0,0,0,0,0,0
2021-03-04 09:00:00,58178000,91.629997,65.089996,77.75,494.8099980000001,4,4,8,0,0,0,0,0,0
2021-03-04 10:00:00,58707000,91.629997,65.089996,77.75,494.8099980000001,6,10,16,2,1,3,1,0,1
2021-03-04 11:00:00,58226000,91.629997,65.089996,77.75,494.8099980000001,5,9,14,3,0,3,1,0,1
2021-03-04 12:00:00,56988000,91.629997,65.089996,77.75,494.8099980000001,14,12,26,2,1,3,0,0,0
2021-03-04 13:00:00,56411000,91.629997,65.089996,77.75,494.8099980000001,7,18,25,0,0,0,1,0,1
2021-03-04 14:00:00,57099000,91.629997,65.089996,77.75,494.8099980000001,7,6,13,0,0,0,0,0,0
2021-03-04 15:00:00,56907000,91.629997,65.089996,77.75,494.8099980000001,7,5,12,0,0,0,0,0,0
2021-03-04 16:00:00,56960000,91.629997,65.089996,77.75,494.8099980000001,3,8,11,2,2,4,1,0,1
2021-03-04 17:00:00,57657000,91.629997,65.089996,77.75,494.8099980000001,16,9,25,3,1,4,0,0,0
2021-03-04 18:00:00,56672000,91.629997,65.089996,77.75,494.8099980000001,10,17,27,1,0,1,0,0,0
2021-03-04 19:00:00,56596000,91.629997,65.089996,77.75,494.8099980000001,5,15,20,2,1,3,0,0,0
2021-03-04 20:00:00,56530000,91.629997,65.089996,77.75,494.8099980000001,7,12,19,0,1,1,0,0,0
2021-03-04 21:00:00,56654000,91.629997,65.089996,77.75,494.8099980000001,7,13,20,0,0,0,0,0,0
2021-03-04 22:00:00,56836000,91.629997,65.089996,77.75,494.8099980000001,5,10,15,0,1,1,0,0,0
2021-03-04 23:00:00,56759000,91.629997,65.089996,77.75,494.8099980000001,4,6,10,2,2,4,0,0,0
2021-03-05 00:00:00,56707000,91.980003,67.519997,78.519997,498.459991,31,39,70,2,1,3,0,0,0
2021-03-05 01:00:00,56884000,91.980003,67.519997,78.519997,498.459991,11,27,38,0,0,0,0,0,0
2021-03-05 02:00:00,55996000,91.980003,67.519997,78.519997,498.459991,11,34,45,0,0,0,0,0,0
2021-03-05 03:00:00,55315000,91.980003,67.519997,78.519997,498.459991,5,9,14,0,0,0,0,0,0
2021-03-05 04:00:00,55663000,91.980003,67.519997,78.519997,498.459991,0,3,3,0,0,0,0,0,0
2021-03-05 05:00:00,55924000,91.980003,67.519997,78.519997,498.459991,2,3,5,0,0,0,0,0,0
2021-03-05 06:00:00,55899000,91.980003,67.519997,78.519997,498.459991,2,3,5,0,0,0,0,0,0
2021-03-05 07:00:00,56457000,91.980003,67.519997,78.519997,498.459991,6,5,11,0,0,0,0,0,0
2021-03-05 08:00:00,56325000,91.980003,67.519997,78.519997,498.459991,6,4,10,0,1,1,0,0,0
2021-03-05 09:00:00,54700000,91.980003,67.519997,78.519997,498.459991,9,20,29,2,1,3,0,0,0
2021-03-05 10:00:00,54704000,91.980003,67.519997,78.519997,498.459991,7,10,17,1,2,3,0,0,0
2021-03-05 11:00:00,55069000,91.980003,67.519997,78.519997,498.459991,8,6,14,1,1,2,0,0,0
2021-03-05 12:00:00,55158000,91.980003,67.519997,78.519997,498.459991,5,5,10,1,0,1,0,0,0
2021-03-05 13:00:00,54560000,91.980003,67.519997,78.519997,498.459991,6,12,18,0,0,0,0,0,0
2021-03-05 14:00:00,54714000,91.980003,67.519997,78.519997,498.459991,9,7,16,0,0,0,2,1,3
